OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2011-037AL","FREGAT DEB","45644","CIS","123.07","51.59","3183","453","SMALL","0","2011-07-18",""
"2011-037AL","FREGAT DEB","45644","CIS","123.06","51.59","3184","451","SMALL","0","2011-07-18",""
"2011-037AK","FREGAT DEB","45643","CIS","117.99","51.31","2534","648","SMALL","0","2011-07-18",""
"2011-037AK","FREGAT DEB","45643","CIS","117.99","51.31","2535","646","SMALL","0","2011-07-18",""
"2011-037AJ","FREGAT DEB","45642","CIS","126.89","51.41","3536","437","SMALL","0","2011-07-18",""
"2011-037AJ","FREGAT DEB","45642","CIS","126.89","51.41","3536","436","SMALL","0","2011-07-18",""
"2011-037AH","FREGAT DEB","45641","CIS","119.91","51.53","2970","383","MEDIUM","0","2011-07-18",""
"2011-037AG","FREGAT DEB","45640","CIS","147.59","51.58","5057","689","SMALL","0","2011-07-18",""
"2011-037AF","FREGAT DEB","45639","CIS","128.02","51.50","3619","453","MEDIUM","0","2011-07-18",""
"2011-037AF","FREGAT DEB","45639","CIS","128.03","51.50","3621","452","MEDIUM","0","2011-07-18",""
"2011-037AE","FREGAT DEB","45638","CIS","126.68","51.44","3583","371","SMALL","0","2011-07-18",""
"2011-037AD","FREGAT DEB","45637","CIS","124.25","51.48","3369","371","MEDIUM","0","2011-07-18",""
"2011-037AD","FREGAT DEB","45637","CIS","124.30","51.48","3374","371","MEDIUM","0","2011-07-18",""
"2011-037AC","FREGAT DEB","45636","CIS","128.14","51.44","3645","437","MEDIUM","0","2011-07-18",""
"2011-037AC","FREGAT DEB","45636","CIS","128.14","51.44","3647","435","MEDIUM","0","2011-07-18",""
"2011-037AB","FREGAT DEB","45635","CIS","131.39","51.51","3895","471","SMALL","0","2011-07-18",""
"2011-037AA","FREGAT DEB","45634","CIS","127.81","51.45","3620","433","MEDIUM","0","2011-07-18",""
"2011-037AA","FREGAT DEB","45634","CIS","127.83","51.46","3624","431","MEDIUM","0","2011-07-18",""
"2011-037Z","FREGAT DEB","45633","CIS","129.84","51.49","3792","439","SMALL","0","2011-07-18",""
"2011-037Y","FREGAT DEB","45632","CIS","129.88","51.45","3768","467","SMALL","0","2011-07-18",""
"2011-037Y","FREGAT DEB","45632","CIS","129.87","51.45","3768","467","SMALL","0","2011-07-18",""
"2011-037X","FREGAT DEB","45631","CIS","129.55","51.42","3721","485","SMALL","0","2011-07-18",""
"2011-037W","FREGAT DEB","45630","CIS","118.05","51.54","2802","384","MEDIUM","0","2011-07-18",""
"2011-037W","FREGAT DEB","45630","CIS","118.11","51.55","2809","383","MEDIUM","0","2011-07-18",""
"2011-037V","FREGAT DEB","45629","CIS","131.54","51.53","3847","532","MEDIUM","0","2011-07-18",""
"2011-037V","FREGAT DEB","45629","CIS","131.53","51.54","3850","528","MEDIUM","0","2011-07-18",""
"2011-037U","FREGAT DEB","45628","CIS","144.83","51.31","4885","630","SMALL","0","2011-07-18",""
"2011-037T","FREGAT DEB","45627","CIS","117.48","51.59","2741","394","SMALL","0","2011-07-18",""
"2011-037T","FREGAT DEB","45627","CIS","117.54","51.59","2747","394","SMALL","0","2011-07-18",""
"2011-037S","FREGAT DEB","45626","CIS","128.00","51.48","3639","432","SMALL","0","2011-07-18",""
"2020-034B","GAOFEN 9 02","45625","PRC","94.51","97.29","504","486","LARGE","0","2020-05-31",""
"2020-034A","HEAD-4","45624","PRC","94.47","97.29","502","484","MEDIUM","0","2020-05-31",""
"2020-033A","CREW DRAGON DEMO-2","45623","US","92.94","51.65","420","417","LARGE","0","2020-05-30",""
"2011-037R","FREGAT DEB","45622","CIS","119.12","51.54","2946","337","MEDIUM","0","2011-07-18",""
"2011-037Q","FREGAT DEB","45621","CIS","124.68","51.45","3338","440","MEDIUM","0","2011-07-18",""
"2011-037Q","FREGAT DEB","45621","CIS","124.70","51.45","3344","436","MEDIUM","0","2011-07-18",""
"2011-037P","FREGAT DEB","45620","CIS","127.48","51.46","3598","427","SMALL","0","2011-07-18",""
"2011-037N","FREGAT DEB","45619","CIS","114.49","50.91","2510","355","MEDIUM","0","2011-07-18",""
"2011-037M","FREGAT DEB","45618","CIS","127.01","51.44","3555","428","SMALL","0","2011-07-18",""
"2011-037M","FREGAT DEB","45618","CIS","127.02","51.45","3556","428","SMALL","0","2011-07-18",""
"2011-037L","FREGAT DEB","45617","CIS","127.12","51.44","3585","408","MEDIUM","0","2011-07-18",""
"2011-037K","FREGAT DEB","45616","CIS","126.96","51.48","3546","433","MEDIUM","0","2011-07-18",""
"2011-037K","FREGAT DEB","45616","CIS","126.97","51.48","3547","433","MEDIUM","0","2011-07-18",""
"2011-037J","FREGAT DEB","45615","CIS","127.16","51.52","3566","431","MEDIUM","0","2011-07-18",""
"2011-037H","FREGAT DEB","45614","CIS","126.85","51.39","3506","463","MEDIUM","0","2011-07-18",""
"2011-037H","FREGAT DEB","45614","CIS","126.86","51.39","3508","463","MEDIUM","0","2011-07-18",""
"2020-032C","CZ-11 DEB","45613","PRC","94.12","35.03","486","467","LARGE","0","2020-05-29",""
"2020-032B","XJS H","45612","PRC","94.13","35.04","486","466","LARGE","0","2020-05-29",""
"2020-032B","XJS H","45612","PRC","94.13","35.04","486","467","LARGE","0","2020-05-29",""
"2020-032A","XJS G","45611","PRC","94.13","35.04","485","467","MEDIUM","0","2020-05-29",""
"2020-029B","USA 300","45610","US","","","","","","0","2020-05-17","NO ELEMENTS AVAILABLE"
"2020-031B","FREGAT R/B","45609","CIS","715.08","63.86","38519","1703","LARGE","0","2020-05-22",""
"2020-031A","COSMOS 2546","45608","CIS","717.73","63.77","38663","1689","LARGE","0","2020-05-22",""
"2020-031A","COSMOS 2546","45608","CIS","717.72","63.78","38664","1687","LARGE","0","2020-05-22",""
"2020-030A","HTV-9","45607","JPN","92.94","51.65","420","417","LARGE","0","2020-05-20",""
"2020-029A","USA 299","45606","US","","","","","","0","2020-05-17","NO ELEMENTS AVAILABLE"
"2020-011D","ULTP","45605","US","94.23","51.65","486","476","MEDIUM","0","2020-02-15",""
"2020-028C","KZ-1A R/B","45604","PRC","91.69","97.52","564","151","LARGE","0","2020-05-12",""
"2020-028C","KZ-1A R/B","45604","PRC","91.94","97.52","588","151","LARGE","0","2020-05-12",""
"2020-028B","XINGYUN-2 02","45603","PRC","95.95","97.56","574","556","MEDIUM","0","2020-05-12",""
"2020-028A","XINGYUN-2 01","45602","PRC","95.95","97.56","574","555","MEDIUM","0","2020-05-12",""
"1998-067RL","QUETZAL-1","45598","TBD","92.88","51.64","418","413","SMALL","0","1998-11-20",""
"1998-067RK","G-SAT","45597","JPN","92.86","51.64","418","411","SMALL","0","1998-11-20",""
"2020-026A","PROGRESS MS-14","45595","CIS","92.94","51.65","420","417","SMALL","0","2020-04-25",""
"2020-025BM","STARLINK-1365","45590","US","95.64","53.01","551","549","LARGE","0","2020-04-22",""
"2020-025BL","STARLINK-1364","45589","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BK","STARLINK-1360","45588","US","92.15","53.00","382","378","LARGE","0","2020-04-22",""
"2020-025BK","STARLINK-1360","45588","US","92.14","53.00","381","378","LARGE","0","2020-04-22",""
"2020-025BJ","STARLINK-1349","45587","US","92.14","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025BJ","STARLINK-1349","45587","US","92.15","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025BH","STARLINK-1347","45586","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BG","STARLINK-1345","45585","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BF","STARLINK-1343","45584","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BF","STARLINK-1343","45584","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BE","STARLINK-1340","45583","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BE","STARLINK-1340","45583","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BD","STARLINK-1337","45582","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BC","STARLINK-1335","45581","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025BB","STARLINK-1333","45580","US","92.14","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025BB","STARLINK-1333","45580","US","92.15","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025BA","STARLINK-1332","45579","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AZ","STARLINK-1331","45578","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AY","STARLINK-1330","45577","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AY","STARLINK-1330","45577","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AX","STARLINK-1328","45576","US","92.15","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025AX","STARLINK-1328","45576","US","92.14","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025AW","STARLINK-1326","45575","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AW","STARLINK-1326","45575","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AV","STARLINK-1324","45574","US","92.15","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025AU","STARLINK-1321","45573","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AT","STARLINK-1320","45572","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AS","STARLINK-1261","45571","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AR","STARLINK-1376","45570","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AR","STARLINK-1376","45570","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AQ","STARLINK-1366","45569","US","92.15","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025AQ","STARLINK-1366","45569","US","92.14","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025AP","STARLINK-1363","45568","US","92.15","53.00","381","378","LARGE","0","2020-04-22",""
"2020-025AN","STARLINK-1361","45567","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AN","STARLINK-1361","45567","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AM","STARLINK-1358","45566","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AL","STARLINK-1357","45565","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AK","STARLINK-1356","45564","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AK","STARLINK-1356","45564","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AJ","STARLINK-1355","45563","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AH","STARLINK-1354","45562","US","92.15","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025AG","STARLINK-1348","45561","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AF","STARLINK-1346","45560","US","92.15","53.00","384","375","LARGE","0","2020-04-22",""
"2020-025AE","STARLINK-1344","45559","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AE","STARLINK-1344","45559","US","92.15","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025AD","STARLINK-1342","45558","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AC","STARLINK-1336","45557","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AB","STARLINK-1334","45556","US","92.14","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025AA","STARLINK-1327","45555","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025Z","STARLINK-1325","45554","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025Y","STARLINK-1323","45553","US","92.15","53.00","381","379","LARGE","0","2020-04-22",""
"2020-025X","STARLINK-1322","45552","US","92.15","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025X","STARLINK-1322","45552","US","92.14","53.00","380","379","LARGE","0","2020-04-22",""
"2020-025W","STARLINK-1294","45551","US","92.15","53.00","385","374","LARGE","0","2020-04-22",""
"2020-025W","STARLINK-1294","45551","US","92.14","53.00","385","374","LARGE","0","2020-04-22",""
"2020-025V","STARLINK-1390","45550","US","95.65","52.99","551","549","LARGE","0","2020-04-22",""
"2020-025U","STARLINK-1379","45549","US","95.64","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025T","STARLINK-1378","45548","US","95.64","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025S","STARLINK-1377","45547","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025R","STARLINK-1375","45546","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025Q","STARLINK-1374","45545","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025P","STARLINK-1373","45544","US","95.64","52.99","551","549","LARGE","0","2020-04-22",""
"2020-025N","STARLINK-1372","45543","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025M","STARLINK-1371","45542","US","95.65","53.01","551","549","LARGE","0","2020-04-22",""
"2020-025L","STARLINK-1369","45541","US","95.64","53.00","551","548","LARGE","0","2020-04-22",""
"2020-025K","STARLINK-1368","45540","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025J","STARLINK-1367","45539","US","92.15","52.98","386","374","LARGE","0","2020-04-22",""
"2020-025H","STARLINK-1362","45538","US","95.64","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025G","STARLINK-1353","45537","US","95.30","53.00","535","531","LARGE","0","2020-04-22",""
"2020-025F","STARLINK-1352","45536","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025E","STARLINK-1350","45535","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025D","STARLINK-1341","45534","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025C","STARLINK-1339","45533","US","95.64","53.00","551","549","LARGE","0","2020-04-22",""
"2020-025B","STARLINK-1338","45532","US","95.65","53.02","551","548","LARGE","0","2020-04-22",""
"2020-025A","STARLINK-1329","45531","US","95.65","53.00","551","549","LARGE","0","2020-04-22",""
"2020-024B","QASED R/B","45530","IRAN","93.28","59.80","445","425","MEDIUM","0","2020-04-22",""
"2020-024A","NOUR 01","45529","IRAN","93.17","59.81","439","420","MEDIUM","0","2020-04-22",""
"2019-022M","AC 10 PROBE (FULLER)","45528","US","93.69","51.64","457","453","MEDIUM","0","2019-04-17",""
"2019-022M","AC 10 PROBE (FULLER)","45528","US","93.70","51.64","458","453","MEDIUM","0","2019-04-17",""
"1999-025EYS","FENGYUN 1C DEB","45527","PRC","102.00","98.88","901","805","SMALL","0","1999-05-10",""
"1999-025EYR","FENGYUN 1C DEB","45526","PRC","101.99","98.89","901","805","SMALL","0","1999-05-10",""
"1998-046Y","ORBCOMM FM 16 DEB","45525","ORB","103.27","45.23","1304","523","SMALL","0","1998-08-02",""
"1990-086F","METEOR 2-20 DEB","45524","CIS","103.66","82.53","953","910","SMALL","0","1990-09-28",""
"1990-017D","SL-8 DEB","45523","CIS","104.64","82.95","1008","947","SMALL","0","1990-02-27",""
"1988-005BC","METEOR 2-17 DEB","45522","CIS","103.40","82.54","935","904","SMALL","0","1988-01-30",""
"1988-005BB","METEOR 2-17 DEB","45521","CIS","103.62","82.52","943","916","SMALL","0","1988-01-30",""
"1985-100F","METEOR 3-1 DEB","45520","CIS","109.00","82.54","1201","1160","SMALL","0","1985-10-24",""
"1985-100E","METEOR 3-1 DEB","45519","CIS","109.13","82.54","1210","1163","SMALL","0","1985-10-24",""
"1985-013D","METEOR 2-12 DEB","45518","CIS","103.31","82.53","936","895","SMALL","0","1985-02-06",""
"1984-072X","METEOR 2-11 DEB","45517","CIS","103.54","82.52","935","917","SMALL","0","1984-07-05",""
"1984-069AM","COSMOS 1579 DEB","45516","CIS","103.80","65.05","964","912","SMALL","0","1984-06-29",""
"1981-043AA","METEOR 2-7 DEB","45515","CIS","101.46","81.26","844","812","SMALL","0","1981-02-12",""
"1980-022D","SL-8 DEB","45514","CIS","104.51","82.94","994","949","SMALL","0","1980-03-17",""
"1979-095CV","METEOR 2-5 DEB","45513","CIS","101.76","81.21","847","837","SMALL","0","1979-10-31",""
"1979-095CU","METEOR 2-5 DEB","45512","CIS","102.06","81.22","859","853","SMALL","0","1979-10-31",""
"1979-095CT","METEOR 2-5 DEB","45511","CIS","102.24","81.21","872","858","SMALL","0","1979-10-31",""
"1979-095CS","METEOR 2-5 DEB","45510","CIS","102.24","81.20","874","856","SMALL","0","1979-10-31",""
"1979-095CR","METEOR 2-5 DEB","45509","CIS","101.51","81.20","833","828","SMALL","0","1979-10-31",""
"1979-095CQ","METEOR 2-5 DEB","45508","CIS","101.68","81.19","845","831","SMALL","0","1979-10-31",""
"1979-095CP","METEOR 2-5 DEB","45507","CIS","101.64","81.21","846","826","SMALL","0","1979-10-31",""
"1977-013C","COSMOS 894 DEB","45506","CIS","104.66","82.94","1001","956","SMALL","0","1977-02-21",""
"1974-048C","COSMOS 663 DEB","45505","CIS","104.59","82.95","993","958","SMALL","0","1974-06-27",""
"1973-109C","COSMOS 627 DEB","45504","CIS","104.85","82.95","1010","965","SMALL","0","1973-12-29",""
"1972-022F","METEOR 1-11 DEB","45503","CIS","101.48","81.22","850","808","SMALL","0","1972-03-30",""
"1980-073W","METEOR 2-6 DEB","45502","CIS","101.68","81.22","855","821","SMALL","0","1980-09-09",""
"1980-073V","METEOR 2-6 DEB","45501","CIS","101.70","81.22","866","813","SMALL","0","1980-09-09",""
"1980-073U","METEOR 2-6 DEB","45500","CIS","101.95","81.23","875","827","SMALL","0","1980-09-09",""
"2010-041AV","SL-12 DEB","45499","CIS","348.41","64.79","19618","429","SMALL","0","2010-09-02",""
"2010-041AU","SL-12 DEB","45498","CIS","340.29","64.84","19098","438","SMALL","0","2010-09-02",""
"2010-041AT","SL-12 DEB","45497","CIS","336.16","64.81","18834","439","SMALL","0","2010-09-02",""
"2010-041AS","SL-12 DEB","45496","CIS","344.45","65.14","19401","397","SMALL","0","2010-09-02",""
"2010-041AR","SL-12 DEB","45495","CIS","319.22","65.14","17571","617","SMALL","0","2010-09-02",""
"2010-041AQ","SL-12 DEB","45494","CIS","338.78","64.85","18992","448","SMALL","0","2010-09-02",""
"2010-041AP","SL-12 DEB","45493","CIS","332.99","64.88","18728","343","SMALL","0","2010-09-02",""
"2010-041AP","SL-12 DEB","45493","CIS","333.00","64.88","18729","343","SMALL","0","2010-09-02",""
"2012-044DZ","BREEZE-M DEB","45492","CIS","114.68","50.04","2624","258","SMALL","0","2012-08-06",""
"2012-044DY","BREEZE-M DEB","45491","CIS","114.88","50.05","2638","262","SMALL","0","2012-08-06",""
"2012-044DX","BREEZE-M DEB","45490","CIS","101.12","49.92","1386","238","SMALL","0","2012-08-06",""
"2012-044DW","BREEZE-M DEB","45489","CIS","105.88","49.97","1825","246","SMALL","0","2012-08-06",""
"2012-044DW","BREEZE-M DEB","45489","CIS","105.88","49.98","1826","246","SMALL","0","2012-08-06",""
"2016-004D","INTELSAT 29E DEB","45488","ITSO","1431.11","1.09","36422","34955","SMALL","0","2016-01-27",""
